Loja,data_compra,inicio,termino,Loja,codloja,produto,EAN,quantidade,valor_total,Imposto
430,2019-07-02 7:37:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:35:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:39:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:39:20,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:38:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:40:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 7:43:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:49:34,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:49:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:50:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:51:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:52:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:53:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:54:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:54:13,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:54:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 7:54:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:54:19,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:56:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:57:08,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:57:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:59:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:59:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:59:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:00:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:01:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:00:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:02:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:04:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:03:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:05:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:08:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:07:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:08:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:12:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:12:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:14:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:07:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:15:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:14:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:14:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:17:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:15:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:18:45,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:19:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:20:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:14:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:18:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:20:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:20:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:21:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:20:21,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:22:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:24:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:25:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:24:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:26:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:25:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:27:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:25:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:25:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:28:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:28:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:27:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:29:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:35:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:36:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:35:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:37:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:39:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:38:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:35:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:41:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:39:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:44:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:46:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:47:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:48:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:44:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:46:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:47:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:47:56,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:49:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:48:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:51:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:43:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:51:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:54:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:55:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:55:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:54:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:54:42,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 8:57:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:48:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:57:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 8:58:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 8:57:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:01:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:00:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:01:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:02:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:02:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:01:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:02:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:03:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:00:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:04:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:03:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:04:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:04:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:05:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:07:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:07:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:08:34,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:08:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:09:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:12:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:11:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:12:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:11:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:11:56,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:12:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:11:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:12:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:14:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:12:56,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:15:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:14:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:13:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:16:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:16:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:15:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:15:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:15:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:15:27,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:17:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:17:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:15:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:07:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:21:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:18:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:21:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:20:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:20:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:22:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:22:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:24:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:24:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:24:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:23:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:23:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:26:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:24:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:26:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:21:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:28:08,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:27:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:28:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:28:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:29:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:30:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:30:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:27:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:30:56,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:31:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:31:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:32:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:30:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:30:42,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:31:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:30:08,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:34:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:31:20,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:35:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:34:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:34:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 9:34:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:35:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:34:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:33:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:37:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:29:00,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 9:36:42,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:37:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:38:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 9:38:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
